Purchaser State,Purchaser City,Purchaser Zip,Booking Window,# of Guest Days
97502,West Virginia,FORK LIFT,1,
94404,California,FOSTER CITY,15,
94404-3581,California,FOSTER CITY,1,
92708,California,FOUNTAIN VALLEY,2,
94538,California,FREMONT,2,
WA6 6HP,Chile,FRODSHAM,2,
BA11 1LB,So,FROME,8,
92831,California,FULLERTON,2,
92832,California,FULLERTON,1,
92833,California,FULLERTON,3,
92841,California,GARDEN GROVE,2,
92845,California,GARDEN GROVE,4,
J9A 1G4,Quebec,GATINEAU,1,
J9H5V1,Quebec,GATINEAU,2,
KY1-1104,Greece,GEORGE TOWN,2,
98332,Washington,GIG HARBOR,1,
98335,Washington,GIG HARBOR,7,
95020,California,GILROY,1,
99587,Alaska,GIRDWOOD,1,
91202,California,GLENDALE,1,
91203,California,GLENDALE,1,
91205,California,GLENDALE,1,
91206,California,GLENDALE,1,
91208,California,GLENDALE,7,
91741,California,GLENDORA,3,
93111,California,GOLETA,1,
93117,California,GOLETA,7,
91344,California,GRANADA HILLS,4,
95746,California,GRANITE BAY,2,
DA13 0XX,Ke,GRAVESEND,2,
94904,California,GREENBRAE,4,
97030,Oregon,GRESHAM,1,
93433,California,GROVER BEACH,2,
KY1-1208,Unknown,GT,4,
Quebec,MONTREAL,H2L3K5,15+ Days,4
Quebec,HAMPSTEAD,H3X 3L8,08-14 Days,2
Quebec,LAHINE,h8s2t3,02 Days,1
Quebec,BEACONSFIELD,H9W 1G5,04-7 Days,3
Quebec,BEACONSFIELD,H9W 1N1,04-7 Days,3
91745,California,HACIENDA HEIGHTS,5,
96932,California,HAGATNA,3,
96712,Hawaii,HALEIWA,2,
94019,California,HALF MOON BAY,2,
97834,Oregon,HALFWAY,1,
L8P-3M4,Ontario,HAMILTON,2,
L9C2X9,Ontario,HAMILTON,6,
H3x1r4,Qu,HAMPSTEAD,1,
92545,California,HEMET,2,
J0L 1H0,Qu,HEMMINGFORD,12,
94547,California,HERCULES,3,
92344,California,HESPERIA,6,
92345,California,HESPERIA,4,
92346,California,HIGHLAND,10,
97123,Oregon,HILLSBORO,1,
97124,Oregon,HILLSBORO,2,
94010,California,HILLSBOROUGH,3,
96720,Hawaii,HILO,6,
95023,California,HOLLISTER,2,
95034,California,HOLLISTER,1,
96821,Hawaii,HON,5,
96801,Hawaii,HONOLULU,4,
96813,Hawaii,HONOLULU,8,
96815,Hawaii,HONOLULU,6,
96816,Hawaii,HONOLULU,9,
96817,Hawaii,HONOLULU,2,
96819,Hawaii,HONOLULU,1,
96821,Hawaii,HONOLULU,4,
96822,Hawaii,HONOLULU,8,
96825,Hawaii,HONOLULU,9,
96826,Hawaii,HONOLULU,1,
96828,Hawaii,HONOLULU,1,
96825,Hawaii,HONOLULU ,1,
97031,Oregon,HOOD RIVER,6,
92647,California,HUNTING BEACH,1,
92646,Alberta,HUNTINGTON BEACH,2,
92646,California,HUNTINGTON BEACH,6,
92647,California,HUNTINGTON BEACH,9,
92648,California,HUNTINGTON BEACH,25,
92649,California,HUNTINGTON BEACH,8,
92648,California,HUNTINGTON BEACH ,2,
91932,California,IMPERIAL BEACH,2,
92210,California,INDIANS WELLS,1,
92602,California,IRVINE,2,
92603,California,IRVINE,4,
92604,California,IRVINE,3,
92604-3646,California,IRVINE,1,
92606,California,IRVINE,8,
92612,California,IRVINE,18,
92614,California,IRVINE,9,
92618,California,IRVINE,5,
92620,California,IRVINE,19,
92623,California,IRVINE,3,
92618,California,IRVINE ,2,
93117,California,ISLA VISTA,1,
98027,Washington,ISSAQUAH,6,
98029,Washington,ISSAQUAH,6,
Quebec,SHERBROOKE,J1J 4P3,08-14 Days,6
Quebec,LONGUEUIL,J4H1K4,15+ Days,5
Quebec,GATINEAU,J8R 2T9,03 Days,6
91935,California,JAMUL,2,
92102,Unknown,JERUSALEM,1,
Ontario,CORNWALL,K6H5W7,15+ Days,21
96734,Hawaii,KAILUA,14,
96740,Hawaii,KAILUA KONA,2,
96745,Hawaii,KAILUA-KONA,1,
96741,Hawaii,KALAHEO,1,
96744,Hawaii,KANEOHE,2,
96749-0237,Hawaii,KEAAU,4,
V1X4K5,British Columbia,KELOWNA,2,
99611,Alaska,KENAI,2,
98029,Washington,KENMORE,4,
94402,California,KENSINGTON,2,
94904,California,KENTFIELD,2,
Ex152bh,Delaware,"KENTISBEARE, CULLOMPTON",4,
96753-7403,Hawaii,KIHEI,2,
K7L 5H6,Ontario,KINGSTON,1,
98033,Washington,KIRKLAND,5,
98034,Washington,KIRKLAND,1,
96707,Hawaii,KO OLINA - OAHU,2,
96756,Hawaii,KOLOA,1,
96790,Hawaii,KULA,8,
Ontario,MARKHAM,L3S3V2,04-7 Days,2
Ontario,NEWMARKET,L3X1G2,08-14 Days,2
Ontario,RICHMOND HILL,L4C9C7,15+ Days,6
Ontario,MISSISSAUGA,L4Y 3J7,15+ Days,6
Ontario,MAPLE,L6A4H4,15+ Days,8
Ontario,HAMILTON,L9C2X9,15+ Days,9
Ontario,ANCASTER,L9G 4S5,08-14 Days,3
Ontario,ANCASTER,L9G4S5,08-14 Days,6
91011,California,LA CANADA,34,
91214,California,LA CRESCENTA,13,
91214-1336,California,LA CRESCENTA,3,
92037,California,LA JOLLA,57,
92039,California,LA JOLLA,1,
92307,California,LA JOLLA,9,
91941,California,LA MESA,12,
91942,California,LA MESA,6,
91744,California,LA PUENTE,1,
92253,California,LA QUINTA,3,
91750,California,LA VERNE,1,
g3b1w9,Quebec,LAC-BEAUPORT,1,
92694,California,LADERA RANCH,48,
92694,Colorado,LADERA RANCH,7,
94549,California,LAFAYETTE,7,
92641,California,LAGUNA BEACH,1,
92651,California,LAGUNA BEACH,29,
92652,California,LAGUNA BEACH,11,
92653,California,LAGUNA HILLS,11,
92656,California,LAGUNA HILLS,1,
92677,California,LAGUNA NIGUEL,11,
92677-1520,California,LAGUNA NIGUEL,1,
92677,California,"LAGUNA NIGUEL,CA",5,
96761,Hawaii,LAHAINA,2,
98499,Washington,LAHAINA,1,
92630,California,LAKE FOREST,8,
97034,Oregon,LAKE OSWEGO,2,
97035,Oregon,LAKE OSWEGO,4,
TA10 9AA,So,LANGPORT,1,
94939,California,LARKSPUR,10,
94977,California,LARKSPUR,1,
CV32 5XY,Oth,LEAMINGTON SPA,4,
98826,Washington,LEAVENWORTH,3,
LU7 0DN,Other,LEIGHTON BUZZARD,6,
92025,California,LEUCADIA,3,
95648,California,LINCOLN,2,
94550,California,LIVERMORE,4,
92354,California,LOMA LINDA,1,
E14 3wa,Location`,LONDON,2,
N16 9AE,Location`,LONDON,2,
N5X3E7,Ontario,LONDON,1,
N6A 2B1,Ontario,LONDON,3,
N6C5R7,Ontario,LONDON,8,
N6G0E8,Ontario,LONDON,4,
N8 9DY,Location`,LONDON,3,
NW10 5JG,Location`,LONDON,2,
NW1 4SA,Location`,LONDON,1,
SE1 2FB,Location`,LONDON,1,
se16 5sz,Unknown,LONDON,2,
SE228UN,Location`,LONDON,6,
SW12 0NB,Location`,LONDON,2,
SW1E 6PA,Location`,LONDON,1,
SW6 5DR,Unknown,LONDON,10,
TW2 7RE,Su,LONDON,2,
W1S 3AE,Location`,LONDON,1,
w8 4ez,Other,LONDON,2,
90803,California,LONG BEACH,37,
90804,California,LONG BEACH,4,
90805,California,LONG BEACH,2,
90807,California,LONG BEACH,2,
90808,California,LONG BEACH,3,
90814,California,LONG BEACH,8,
90815,California,LONG BEACH,8,
90853,California,LONG BEACH,2,
j4n1p6,Quebec,LONGUEUIL,1,
J4N1T9,Quebec,LONGUEUIL,4,
94022,California,LOS ALTOS,2,
94024,California,LOS ALTOS,4,
94024-0880,California,LOS ALTOS,2,
94022,California,LOS ALTOS HILLS,2,
94024,California,LOS ALTOS HILLS,2,
95032,California,LOS GATOS,11,
93402,California,LOS OSOS,2,
98036,Washington,LYNNWOOD,1,
98087,Washington,LYNNWOOD,1,
Ontario,"TORONTO, ON",M1E3N6,02 Days,2
Ontario,TORONTO,M1M 2Y6,15+ Days,8
Ontario,SCARBOROUGH,M1M 2Y9,15+ Days,8
Ontario,TORONTO,m2j1h3,08-14 Days,3
Ontario,NORTH YORK,M3J 1L4,15+ Days,4
Ontario,TORONTO,M4E3G3,15+ Days,7
Ontario,TORONTO,M4M 2C8,04-7 Days,2
Ontario,TORONTO,M4T1L1,08-14 Days,2
Ontario,TORONTO,M4W3B3,08-14 Days,2
Ontario,TORONTO,M5P2N4,08-14 Days,3
Ontario,TORONTO,M5S3k4,02 Days,6
Ontario,TORONTO,M5T 1J4,04-7 Days,1
Ontario,TORONTO,M5T 1J4,08-14 Days,1
Ontario,TORONTO,m6g 2n2,15+ Days,4
Ontario,TORONTO,M6K 3R9,15+ Days,3
Ontario,TORONTO,m6k3m2,15+ Days,6
Ontario,ETOBICOKE,m8z 6a4,08-14 Days,9
96768,Hawaii,MAKAWAO,23,
93546,California,MAMMOTH LAKES,2,
95337,California,MANTECA,1,
L6A0W5,Ontario,MAPLE,6,
98038,Washington,MAPLE VALLEY,1,
L3P6G5,Ontario,MARKHAM,3,
L3P 6H7,Ontario,MARKHAM,2,
L3R6R6,Ontario,MARKHAM,1,
L3S3G9,Ontario,MARKHAM,1,
L6C2J5,Ontario,MARKHAM,1,
94553,California,MARTINEZ,1,
98039,Washington,MEDINA,9,
94025,California,MENLO PARK,30,
92359,California,MENTONE,2,
95340,California,MERCED,3,
98040,Washington,MERCER ISLAND,7,
97110,Yu,MERIDA,1,
Es,MEXICO 52937,Mexico,04-7 Days,12
91801-5037,California,MEXICO CITY,6,
92655,California,MIDWAY CITY,2,
96789,Hawaii,MILILANI,12,
94941,California,MILL VALLEY,14,
95035,California,MILPITAS,5,
97267,Oregon,MILWAUKIE,1,
L0L 1Y3,Ontario,MINESING,2,
92677,California,MISSION VIEJO,2,
92690,California,MISSION VIEJO,11,
92691,California,MISSION VIEJO,13,
92692,California,MISSION VIEJO,19,
92691,California,MISSION VIJEO,2,
L5H4L2,Ontario,MISSISSAUGA,3,
L5M 5Y5,Ontario,MISSISSAUGA,2,
98272,Washington,MONROE,1,
91016,California,MONROVIA,1,
93940,California,MONTEREY,2,
91754,California,MONTEREY PARK,1,
H2J4B3,Quebec,MONTREAL,2,
H2S 2C5,Quebec,MONTREAL,1,
H2V2N3,Quebec,MONTREAL,3,
H2X3P7,Quebec,MONTREAL,2,
93021,California,MOORPARK,8,
94556,California,MORAGA,2,
95037,California,MORGAN HILL,2,
J0R 1H0,Quebec,MORIN-HEIGHTS,3,
92256,California,MORONGO VALLEY,2,
94040,California,MOUNTAIN VIEW,4,
94043,California,MOUNTAIN VIEW,2,
98275,Washington,MUKILTEO,1,
92562,California,MURRIETA,4,
98433,Washington,N FT LEWIS,1,
Ontario,CORUNNA,N0N1G0,15+ Days,20
Ontario,WATERLOO,N2K 3S9,15+ Days,12
Ontario,WATERLOO,N2T2V7,15+ Days,10
Ontario,WOODSTOCK,n4s7h9,15+ Days,12
Ontario,LONDON,N5X 4P3,04-7 Days,1
Ontario,LONDON,n6h 3r2,15+ Days,2
Ontario,LONDON,N6K 2T4,15+ Days,1
Ontario,LONDON,N6P1E2,15+ Days,5
Location`,LONDON,N7 7AT,15+ Days,4
IV2 5BU,Hawaii,NAIRNSIDE,2,
94558,California,NAPA,6,
94559,California,NAPA,1,
91950,California,NATIONAL CITY,1,
N3A 4B8,Ontario,NEW HAMBURG,4,
RG14 2RT,Be,NEWBURY,2,
91320,California,NEWBURY PARK,7,
95658,California,NEWCASTLE,1,
91321,California,NEWHALL,3,
92657,California,NEWPORT BEACH,2,
92659,California,NEWPORT BEACH,2,
92660,California,NEWPORT BEACH,66,
92661,California,NEWPORT BEACH,4,
92663,California,NEWPORT BEACH,8,
92657,California,NEWPORT COAST,28,
92657,Connecticut,NEWPORT COAST,8,
Norway,NOTTINGHAM,NG2 5HA,15+ Days,6
l0s1j0,Ontario,NIAGRA ON THE LAKE,2,
J3T1H1,Quebec,NICOLET,2,
93444,California,NIPOMO,3,
98166,Washington,NORMANDY PARK,3,
93523,California,NORTH EDWARDS,2,
91601,California,NORTH HOLLYWOOD,2,
91602,California,NORTH HOLLYWOOD,1,
91606,California,NORTH HOLLYWOOD,2,
92705,California,NORTH TUSTIN,4,
V7H 2C9,British Columbia,NORTH VANCOUVER,3,
UB5 4PL,Michigan,NORTHOLT,1,
91326,California,NORTHRIDGE,1,
94949,California,NOVATO,1,
Location`,LONDON,NW10 5LL,15+ Days,3
95361,California,OAKDALE,3,
94602,California,OAKLAND,2,
94606-1248,California,OAKLAND,2,
94608,California,OAKLAND,2,
94609,California,OAKLAND,3,
94609-2813,California,OAKLAND,2,
94610,California,OAKLAND,2,
94611,California,OAKLAND,6,
94612,California,OAKLAND,1,
94618,California,OAKLAND,35,
94619,California,OAKLAND,3,
94561,California,OAKLEY,4,
92054,California,OCEANSIDE,5,
92056,California,OCEANSIDE,5,
92057,California,OCEANSIDE,6,
98501,Washington,OLYMPIA,1,
98513,Washington,OLYMPIA,2,
98516,Washington,OLYMPIA,5,
91762,California,ONTARIO,6,
92807,California,ORANGE,2,
92865,California,ORANGE,6,
92866,California,ORANGE,1,
92867,California,ORANGE,4,
92868,California,ORANGE,1,
92869,California,ORANGE,3,
J1X 6Z6,Quebec,ORFORD,2,
94563,California,ORINDA,1,
K1C5x1,Ontario,OTTAWA,1,
K1N 1G3,Ontario,OTTAWA,2,
K1S 4G7,Ontario,OTTAWA,1,
K2c4j5,Ontario,OTTAWA,4,
K4A 4L2,Ontario,OTTAWA,1,
J3H 3K9,California,OTTERBURN PARK,5,
K1K 4X3,Ontario,OTTOWA,1,
93030,California,OXNARD,2,
93035-4479,California,OXNARD,1,
93036,California,OXNARD,8,
Ontario,HEARST,P0L 1N0,08-14 Days,3
94044-1951,California,PACIFICA,2,
pg05,Pennsylvania,PAGET,1,
92255,California,PALM DESERT,2,
92260,California,PALM DESERT,7,
92260-5754,California,PALM DESERT,1,
92263,California,PALM SPRINGS,2,
92264,California,PALM SPRINGS,1,
93551,California,PALMDALE,7,
94303,California,PALO ALOT,1,
94301,California,PALO ALTO,15,
94303,California,PALO ALTO,7,
94304,California,PALO ALTO,4,
94306,California,PALO ALTO,8,
94306-5906,California,PALO ALTO,1,
96073,California,PALO CEDRO,1,
91101,California,PASADENA,2,
91103,New York,PASADENA,2,
91104-1459,California,PASADENA,2,
91105,California,PASADENA,1,
91106,California,PASADENA,2,
91107,California,PASADENA,26,
sg11 2ly,He,"PATMORE HEATH, ALBURY",18,
93953,California,PEBBLE BEACH,3,
97801,Oregon,PENDLETON,1,
96783,Hawaii,PEPEEKEO,2,
94952,California,PETALUMA,2,
97370,Oregon,PHILOMATH,2,
L1V 6N4,Ontario,PICKERING,3,
L1V6N5,Ontario,PICKERING,1,
94610,California,PIEDMONT,2,
94611,California,PIEDMONT,1,
92870,California,PLACENTIA,7,
94566,California,PLEASANTON,35,
94588,California,PLEASANTON,3,
98281,Washington,POINT ROBERTS,2,
98368,Washington,PORT TOWNSEND,2,
bt63 5es,Arkansas,PORTADOWN,1,
97239,VI,PORTALND,3,
91326,California,PORTER RANCH,6,
97202,Oregon,PORTLAND,10,
97203,Oregon,PORTLAND,3,
97205,Oregon,PORTLAND,6,
97206,Oregon,PORTLAND,1,
97209,Oregon,PORTLAND,6,
97210,Oregon,PORTLAND,9,
97211,Oregon,PORTLAND,3,
97212,Oregon,PORTLAND,9,
97213,Oregon,PORTLAND,3,
97214,Oregon,PORTLAND,3,
97215,Oregon,PORTLAND,3,
97219,Oregon,PORTLAND,2,
97221,Oregon,PORTLAND,6,
97223,Oregon,PORTLAND,2,
97225,Oregon,PORTLAND,1,
97229,Oregon,PORTLAND,9,
97229-4651,Oregon,PORTLAND,3,
97238,Oregon,PORTLAND,1,
97239,Oregon,PORTLAND,1,
97221,Oregon,PORTLANDN,2,
91340-230,Rhode Island,PORTO ALEGRE,3,
94028,California,PORTOLA VALLEY,6,
98370,Washington,POULSBO,2,
92064,California,POWAY,30,
PR33SL,Lousiana,PRESTON,5,
96722,Hawaii,PRINCEVILLE,2,
99350,Washington,PROSSER,4,
99163,Washington,PULLMAN,4,
CR8 4HD,Su,PURLEY,1,
Manitoba,WINNIPEG,R3B 0R4,15+ Days,6
91701,California,RANCHO CUCAMONGA,3,
91730,California,RANCHO CUCAMONGA,5,
92270,California,RANCHO MIRAGE,5,
92019,California,RANCHO SAN DIEGO,3,
92067,California,RANCHO SANTA FE,19,
92688,California,RANCHO SANTA MARGARITA,13,
98051,Washington,RAVENSDALE,6,
96002,California,REDDING,2,
92373,California,REDLANDS,3,
92374,California,REDLANDS,3,
98052,Washington,REDMOND,2,
94061,California,REDWOOD CITY,2,
94062,California,REDWOOD CITY,5,
94063,California,REDWOOD CITY,3,
94065,California,REDWOOD CITY,1,
98055,Washington,RENTON,2,
98056,Washington,RENTON,1,
98057,Washington,RENTON,1,
j6a0b6,Quebec,REPENTIGNY,3,
91335,California,RESEDA,2,
92376,California,RIALTO,2,
99352,Washington,RICHLAND,2,
94804,California,RICHMOND,3,
L4C 4B3,Ontario,RICHMOND HILL,5,
L4C9C7,Ontario,RICHMOND HILL,2,
92503,California,RIVERSIDE,7,
92505,California,RIVERSIDE,5,
92506,California,RIVERSIDE,1,
92507,California,RIVERSIDE,2,
92730,California,ROBINA,4,
RM7 9QN,GB,ROMFORD,9,
91770,California,ROSEMEAD,2,
95661,California,ROSEVILLE,2,
HR9 7SR,He,ROSS-ON-WYE,1,
96100,Unknown,ROVANIEMI,2,
91748,California,ROWLAND HEIGHTS,2,
95815,California,SACRAMENTO,8,
95818,California,SACRAMENTO,2,
95823,California,SACRAMENTO,2,
95831,California,SACRAMENTO,1,
95864,California,SACRAMENTO,1,
95865,California,SACRAMENTO,2,
J0N1P0,Quebec,SAINT MARTHE,1,
J0N 1P0,Qu,SAINTE-MARTHE-SUR-LE-LAC,1,
97301,Oregon,SALEM,1,
93901,California,SALINAS,1,
93908,California,SALINAS,2,
V8K2T8,British Columbia,SALT SPRING ISLAND,1,
98075,Washington,SAMMAMISH,8,
94960,California,SAN ANSELMO,2,
92408,California,SAN BERNARDINO,2,
94066,California,SAN BRUNO,3,
94070,California,SAN CARLOS,7,
92651,California,SAN CLEMENTE,1,
92672,California,SAN CLEMENTE,4,
92673,California,SAN CLEMENTE,3,
92024,California,SAN DIEGO,2,
92101,California,SAN DIEGO,46,
92102,California,SAN DIEGO,3,
92103,California,SAN DIEGO,12,
92104,California,SAN DIEGO,8,
92105,California,SAN DIEGO,5,
92106,California,SAN DIEGO,5,
92107,California,SAN DIEGO,16,
92107-4222,California,SAN DIEGO,1,
92108,California,SAN DIEGO,3,
92109,California,SAN DIEGO,28,
92110,Alberta,SAN DIEGO,1,
92110,California,SAN DIEGO,14,
92111,California,SAN DIEGO,2,
92112,California,SAN DIEGO,4,
92115,California,SAN DIEGO,5,
92116,California,SAN DIEGO,6,
92117,California,SAN DIEGO,13,
92120,California,SAN DIEGO,8,
92121,California,SAN DIEGO,2,
92122,Alberta,SAN DIEGO,2,
92122,California,SAN DIEGO,29,
92124,California,SAN DIEGO,1,
92126,California,SAN DIEGO,9,
92127,California,SAN DIEGO,16,
92128,California,SAN DIEGO,3,
92129,California,SAN DIEGO,1,
92130,California,SAN DIEGO,48,
92131,California,SAN DIEGO,7,
92154,California,SAN DIEGO,4,
92831,California,SAN DIEGO,1,
92130,California,SAN DIEGO ,4,
91405,California,SAN FRANCISCO,2,
94102,California,SAN FRANCISCO,4,
94103,California,SAN FRANCISCO,16,
94104,California,SAN FRANCISCO,5,
94105,California,SAN FRANCISCO,6,
94107,California,SAN FRANCISCO,30,
94108,California,SAN FRANCISCO,8,
94109,California,SAN FRANCISCO,52,
94109-3414,California,SAN FRANCISCO,1,
94110,California,SAN FRANCISCO,20,
94111,California,SAN FRANCISCO,5,
94112,California,SAN FRANCISCO,2,
94114,California,SAN FRANCISCO,23,
94115,California,SAN FRANCISCO,27,
94116,California,SAN FRANCISCO,7,
94117,California,SAN FRANCISCO,19,
94118,California,SAN FRANCISCO,27,
94119,California,SAN FRANCISCO,1,
94121,California,SAN FRANCISCO,6,
94122,California,SAN FRANCISCO,9,
94123,California,SAN FRANCISCO,33,
94129,California,SAN FRANCISCO,1,
94131,California,SAN FRANCISCO,3,
94133,California,SAN FRANCISCO,9,
94134,California,SAN FRANCISCO,1,
94158,California,SAN FRANCISCO,6,
94163,California,SAN FRANCISCO,8,
91775,California,SAN GABRIEL,7,
95112,California,SAN JOSE,4,
95118,California,SAN JOSE,2,
95120,California,SAN JOSE,4,
95123,California,SAN JOSE,2,
95124,California,SAN JOSE,4,
95125,California,SAN JOSE,16,
95126,California,SAN JOSE,1,
95127,California,SAN JOSE,5,
95132,California,SAN JOSE,4,
95138,California,SAN JOSE,4,
95148,California,SAN JOSE,4,
95045,California,SAN JUAN BAUTISTA,5,
92675,California,SAN JUAN CAPISTRANO,8,
94578,California,SAN LEANDRO,2,
94579,California,SAN LEANDRO,2,
95577,na,SAN LEANDRO,4,
93401,California,SAN LUIS OBISPO,8,
93401-8930,California,SAN LUIS OBISPO,2,
93405,California,SAN LUIS OBISPO,1,
92078,California,SAN MARCOS,26,
91108,California,SAN MARINO,3,
94401,California,SAN MATEO,10,
94403,California,SAN MATEO,3,
94404,California,SAN MATEO,2,
94901,California,SAN RAFAEL,6,
94903,California,SAN RAFAEL,1,
94582,California,SAN RAMON,11,
92701,California,SANTA ANA,1,
92704,California,SANTA ANA,9,
92705,California,SANTA ANA,26,
92706,California,SANTA ANA,1,
93101,California,SANTA BARBARA,8,
93105,California,SANTA BARBARA,6,
93108,California,SANTA BARBARA,1,
93109,California,SANTA BARBARA,1,
93110,California,SANTA BARBARA,3,
93111,California,SANTA BARBARA,1,
95054,California,SANTA CLARA,1,
91390,California,SANTA CLARIA,4,
91350,Nebraska,SANTA CLARITA,2,
91387,California,SANTA CLARITA,2,
91390,California,SANTA CLARITA,1,
95060,California,SANTA CRUZ,1,
95062,California,SANTA CRUZ,1,
95064,California,SANTA CRUZ,3,
95065,California,SANTA CRUZ,3,
93455,California,SANTA MARIA,4,
95403,California,SANTA ROSA,3,
95404,California,SANTA ROSA,2,
92071,California,SANTEE,5,
95070,California,SARATOGA,1,
S7H 2C8,Saskatchewan,SASKATOON,3,
91390,California,SAUGUS,2,
94965,California,SAUSALITO,6,
m1e 1b2,Ontario,SCARBOROUGH,4,
98102,Washington,SEATTLE,3,
98103,Washington,SEATTLE,12,
98104,Washington,SEATTLE,2,
98105,Washington,SEATTLE,18,
98107,Washington,SEATTLE,5,
98108-1859,Washington,SEATTLE,1,
98109,Washington,SEATTLE,4,
98112,Washington,SEATTLE,6,
98115,Washington,SEATTLE,4,
98116,Washington,SEATTLE,3,
98117,Washington,SEATTLE,2,
98119,Washington,SEATTLE,11,
98121,Washington,SEATTLE,2,
98122,Washington,SEATTLE,6,
98125,Washington,SEATTLE,1,
98126,Washington,SEATTLE,8,
98133,Washington,SEATTLE,2,
98136,Washington,SEATTLE,8,
98139,Washington,SEATTLE,2,
98144,Washington,SEATTLE,2,
98146,Washington,SEATTLE,1,
98199,Washington,SEATTLE,5,
91401,California,SHERMAN OAKS,1,
91403,California,SHERMAN OAKS,2,
91423,California,SHERMAN OAKS,7,
98177,Washington,SHORELINE,2,
SY3 5PP,Sh,SHREWSBURY,2,
91024,California,SIERRA MADRE,1,
90755,California,SIGNAL HILL,1,
93063,California,SIMI VALLEY,2,
93065,California,SIMI VALLEY,8,
FL 06,Sm,SMITHS PARISH,4,
92075,California,SOLANA BEACH,1,
95476,California,SONOMA,3,
95370,California,SONORA,2,
95073,California,SOQUEL,2,
91030,California,SOUTH PASADENA,12,
94080,California,SOUTH SAN FRANCISCO,3,
99203,Washington,SPOKANE,4,
99206,Washington,SPOKANE VALLEY,4,
AL3 5JR,He,ST ALBANS,2,
AL3 5RZ,He,ST ALBANS,1,
A1B1L8,Nebraska,ST. JOHN'S,14,
L2N7P8,Ontario,ST.CATHERINES,8,
94305,California,STANFORD,3,
J0R 1B0,Quebec,STE-ANNE-DES-LACS,1,
J5C 1V6,Quebec,STE-CATHERINE,4,
J7R 6J6,Quebec,ST-EUSTACHE,6,
91381,California,STEVENSON RANCH,2,
E7B1W7,New Brunswick,ST-JACQUES,2,
ST46EF,St,STOKE ON TRENT,8,
L4a1g4,Ontario,STOUFFVILLE,8,
91604,California,STUDIO CITY,23,
95050,California,SUITE 1280,1,
K0C 2E0,Ontario,SUMMERSTOWN,2,
91352,California,SUN VALLEY,2,
94085,California,SUNNYVALE,3,
94086,California,SUNNYVALE,7,
94087,California,SUNNYVALE,2,
94089,California,SUNNYVALE,2,
Location`,LONDON,SW11 1QG,04-7 Days,6
Location`,LONDON,SW11 1QG,08-14 Days,6
Oth,LONDON,SW66JZ,15+ Days,15
Location`,LONDON,Sw8 2LQ,04-7 Days,6
SN4 0EJ,Wisconsin,SWINDON,2,
B1S3e6,Norway,SYDNEY,2,
Unknown,"CALGARY, ALBERTA",T3H 3C7,08-14 Days,18
Alberta,CALGARY,t3p0h2,15+ Days,1
Alberta,EDMONTON ,T6L 4T6,04-7 Days,24
Alberta,GRANDE PRAIRIE,T8V 2Z9,15+ Days,4
Alberta,GRANDE PRAIRIE,T8V2Z9,04-7 Days,12
Alberta,GRANDE PRAIRIE,T8V2Z9,08-14 Days,12
98402,Washington,TACOMA,1,
98406,Washington,TACOMA,3,
98444,Washington,TACOMA,3,
97540,Oregon,TALENT,3,
91356,California,TARZANA,3,
N8N4X3,Ontario,TECUMSEH,6,
TW11 9QJ,Michigan,TEDDINGTON,2,
