ZIP CODE,STATE,MSA Name
46945,IN,IN NONMETROPOLITAN AREA
46946,IN,IN NONMETROPOLITAN AREA
46947,IN,IN NONMETROPOLITAN AREA
46950,IN,IN NONMETROPOLITAN AREA
46951,IN,IN NONMETROPOLITAN AREA
46952,IN,IN NONMETROPOLITAN AREA
46953,IN,IN NONMETROPOLITAN AREA
46957,IN,IN NONMETROPOLITAN AREA
46958,IN,IN NONMETROPOLITAN AREA
46959,IN,IN NONMETROPOLITAN AREA
46960,IN,IN NONMETROPOLITAN AREA
46961,IN,IN NONMETROPOLITAN AREA
46962,IN,IN NONMETROPOLITAN AREA
46965,IN,"Kokomo, IN MSA"
46967,IN,IN NONMETROPOLITAN AREA
46968,IN,IN NONMETROPOLITAN AREA
46970,IN,IN NONMETROPOLITAN AREA
46971,IN,IN NONMETROPOLITAN AREA
46974,IN,IN NONMETROPOLITAN AREA
46975,IN,IN NONMETROPOLITAN AREA
46977,IN,"Lafayette, IN MSA"
46978,IN,IN NONMETROPOLITAN AREA
46979,IN,"Kokomo, IN MSA"
46980,IN,IN NONMETROPOLITAN AREA
46982,IN,IN NONMETROPOLITAN AREA
46984,IN,IN NONMETROPOLITAN AREA
46985,IN,IN NONMETROPOLITAN AREA
46986,IN,IN NONMETROPOLITAN AREA
46987,IN,IN NONMETROPOLITAN AREA
46988,IN,IN NONMETROPOLITAN AREA
46989,IN,IN NONMETROPOLITAN AREA
46990,IN,IN NONMETROPOLITAN AREA
46991,IN,IN NONMETROPOLITAN AREA
46992,IN,IN NONMETROPOLITAN AREA
46994,IN,IN NONMETROPOLITAN AREA
46995,IN,"Kokomo, IN MSA"
46996,IN,IN NONMETROPOLITAN AREA
46998,IN,IN NONMETROPOLITAN AREA
47001,IN,"Cincinnati-Middletown, OH-KY-IN MSA"
47003,IN,IN NONMETROPOLITAN AREA
47006,IN,IN NONMETROPOLITAN AREA
47010,IN,"Cincinnati-Middletown, OH-KY-IN MSA"
47011,IN,IN NONMETROPOLITAN AREA
47012,IN,"Cincinnati-Middletown, OH-KY-IN MSA"
47016,IN,"Cincinnati-Middletown, OH-KY-IN MSA"
47017,IN,IN NONMETROPOLITAN AREA
47018,IN,"Cincinnati-Middletown, OH-KY-IN MSA"
47019,IN,IN NONMETROPOLITAN AREA
47020,IN,IN NONMETROPOLITAN AREA
47021,IN,IN NONMETROPOLITAN AREA
47022,IN,"Cincinnati-Middletown, OH-KY-IN MSA"
47023,IN,IN NONMETROPOLITAN AREA
47024,IN,"Cincinnati-Middletown, OH-KY-IN MSA"
47025,IN,"Cincinnati-Middletown, OH-KY-IN MSA"
47030,IN,"Cincinnati-Middletown, OH-KY-IN MSA"
47031,IN,IN NONMETROPOLITAN AREA
47032,IN,"Cincinnati-Middletown, OH-KY-IN MSA"
47033,IN,IN NONMETROPOLITAN AREA
47034,IN,IN NONMETROPOLITAN AREA
47035,IN,"Cincinnati-Middletown, OH-KY-IN MSA"
47036,IN,"Cincinnati-Middletown, OH-KY-IN MSA"
47037,IN,IN NONMETROPOLITAN AREA
47038,IN,IN NONMETROPOLITAN AREA
47039,IN,IN NONMETROPOLITAN AREA
47040,IN,"Cincinnati-Middletown, OH-KY-IN MSA"
47041,IN,IN NONMETROPOLITAN AREA
47042,IN,IN NONMETROPOLITAN AREA
47043,IN,IN NONMETROPOLITAN AREA
47060,IN,"Cincinnati-Middletown, OH-KY-IN MSA"
47102,IN,IN NONMETROPOLITAN AREA
47104,IN,"Louisville/Jefferson County, KY-IN MSA"
47106,IN,"Louisville/Jefferson County, KY-IN MSA"
47107,IN,"Louisville/Jefferson County, KY-IN MSA"
47108,IN,"Louisville/Jefferson County, KY-IN MSA"
47110,IN,"Louisville/Jefferson County, KY-IN MSA"
47111,IN,"Louisville/Jefferson County, KY-IN MSA"
47112,IN,"Louisville/Jefferson County, KY-IN MSA"
47114,IN,"Louisville/Jefferson County, KY-IN MSA"
47115,IN,"Louisville/Jefferson County, KY-IN MSA"
47116,IN,IN NONMETROPOLITAN AREA
47117,IN,"Louisville/Jefferson County, KY-IN MSA"
47118,IN,IN NONMETROPOLITAN AREA
47119,IN,"Louisville/Jefferson County, KY-IN MSA"
47120,IN,"Louisville/Jefferson County, KY-IN MSA"
47122,IN,"Louisville/Jefferson County, KY-IN MSA"
47123,IN,IN NONMETROPOLITAN AREA
47124,IN,"Louisville/Jefferson County, KY-IN MSA"
47125,IN,"Louisville/Jefferson County, KY-IN MSA"
47126,IN,"Louisville/Jefferson County, KY-IN MSA"
47129,IN,"Louisville/Jefferson County, KY-IN MSA"
47130,IN,"Louisville/Jefferson County, KY-IN MSA"
47131,IN,"Louisville/Jefferson County, KY-IN MSA"
47132,IN,"Louisville/Jefferson County, KY-IN MSA"
47133,IN,"Louisville/Jefferson County, KY-IN MSA"
47134,IN,"Louisville/Jefferson County, KY-IN MSA"
47135,IN,"Louisville/Jefferson County, KY-IN MSA"
47136,IN,"Louisville/Jefferson County, KY-IN MSA"
47137,IN,IN NONMETROPOLITAN AREA
47138,IN,IN NONMETROPOLITAN AREA
47139,IN,"Louisville/Jefferson County, KY-IN MSA"
47140,IN,IN NONMETROPOLITAN AREA
47141,IN,"Louisville/Jefferson County, KY-IN MSA"
47142,IN,"Louisville/Jefferson County, KY-IN MSA"
47143,IN,"Louisville/Jefferson County, KY-IN MSA"
47144,IN,"Louisville/Jefferson County, KY-IN MSA"
47145,IN,IN NONMETROPOLITAN AREA
47146,IN,"Louisville/Jefferson County, KY-IN MSA"
47147,IN,"Louisville/Jefferson County, KY-IN MSA"
47150,IN,"Louisville/Jefferson County, KY-IN MSA"
47151,IN,"Louisville/Jefferson County, KY-IN MSA"
47160,IN,"Louisville/Jefferson County, KY-IN MSA"
47161,IN,"Louisville/Jefferson County, KY-IN MSA"
47162,IN,"Louisville/Jefferson County, KY-IN MSA"
47163,IN,"Louisville/Jefferson County, KY-IN MSA"
47164,IN,"Louisville/Jefferson County, KY-IN MSA"
47165,IN,"Louisville/Jefferson County, KY-IN MSA"
47166,IN,"Louisville/Jefferson County, KY-IN MSA"
47167,IN,"Louisville/Jefferson County, KY-IN MSA"
47170,IN,IN NONMETROPOLITAN AREA
47172,IN,"Louisville/Jefferson County, KY-IN MSA"
47174,IN,IN NONMETROPOLITAN AREA
47175,IN,IN NONMETROPOLITAN AREA
47177,IN,"Louisville/Jefferson County, KY-IN MSA"
47190,IN,"Louisville/Jefferson County, KY-IN MSA"
47199,IN,"Louisville/Jefferson County, KY-IN MSA"
47201,IN,"Columbus, IN MSA"
47202,IN,"Columbus, IN MSA"
47203,IN,"Columbus, IN MSA"
47220,IN,IN NONMETROPOLITAN AREA
47223,IN,IN NONMETROPOLITAN AREA
47224,IN,IN NONMETROPOLITAN AREA
47225,IN,IN NONMETROPOLITAN AREA
47226,IN,"Columbus, IN MSA"
47227,IN,IN NONMETROPOLITAN AREA
47228,IN,IN NONMETROPOLITAN AREA
47229,IN,IN NONMETROPOLITAN AREA
47230,IN,IN NONMETROPOLITAN AREA
47231,IN,IN NONMETROPOLITAN AREA
47232,IN,"Columbus, IN MSA"
47234,IN,"Indianapolis-Carmel, IN MSA"
47235,IN,IN NONMETROPOLITAN AREA
47236,IN,"Columbus, IN MSA"
47240,IN,IN NONMETROPOLITAN AREA
47243,IN,IN NONMETROPOLITAN AREA
47244,IN,"Columbus, IN MSA"
47245,IN,IN NONMETROPOLITAN AREA
47246,IN,"Columbus, IN MSA"
47247,IN,"Columbus, IN MSA"
47249,IN,IN NONMETROPOLITAN AREA
47250,IN,IN NONMETROPOLITAN AREA
47260,IN,IN NONMETROPOLITAN AREA
47261,IN,IN NONMETROPOLITAN AREA
47262,IN,IN NONMETROPOLITAN AREA
47263,IN,IN NONMETROPOLITAN AREA
47264,IN,IN NONMETROPOLITAN AREA
47265,IN,IN NONMETROPOLITAN AREA
47270,IN,IN NONMETROPOLITAN AREA
47272,IN,IN NONMETROPOLITAN AREA
47273,IN,IN NONMETROPOLITAN AREA
47274,IN,IN NONMETROPOLITAN AREA
47280,IN,"Columbus, IN MSA"
47281,IN,IN NONMETROPOLITAN AREA
47282,IN,IN NONMETROPOLITAN AREA
47283,IN,IN NONMETROPOLITAN AREA
47302,IN,"Muncie, IN MSA"
47303,IN,"Muncie, IN MSA"
47304,IN,"Muncie, IN MSA"
47305,IN,"Muncie, IN MSA"
47306,IN,"Muncie, IN MSA"
47307,IN,"Muncie, IN MSA"
47308,IN,"Muncie, IN MSA"
47320,IN,"Muncie, IN MSA"
47322,IN,IN NONMETROPOLITAN AREA
47324,IN,IN NONMETROPOLITAN AREA
47325,IN,IN NONMETROPOLITAN AREA
47326,IN,IN NONMETROPOLITAN AREA
47327,IN,IN NONMETROPOLITAN AREA
47330,IN,IN NONMETROPOLITAN AREA
47331,IN,IN NONMETROPOLITAN AREA
47334,IN,"Muncie, IN MSA"
47335,IN,IN NONMETROPOLITAN AREA
47336,IN,IN NONMETROPOLITAN AREA
47337,IN,IN NONMETROPOLITAN AREA
47338,IN,"Muncie, IN MSA"
47339,IN,IN NONMETROPOLITAN AREA
47340,IN,IN NONMETROPOLITAN AREA
47341,IN,IN NONMETROPOLITAN AREA
47342,IN,"Muncie, IN MSA"
47344,IN,IN NONMETROPOLITAN AREA
47345,IN,IN NONMETROPOLITAN AREA
47346,IN,IN NONMETROPOLITAN AREA
47348,IN,IN NONMETROPOLITAN AREA
47351,IN,IN NONMETROPOLITAN AREA
47352,IN,IN NONMETROPOLITAN AREA
47353,IN,IN NONMETROPOLITAN AREA
47354,IN,IN NONMETROPOLITAN AREA
47355,IN,IN NONMETROPOLITAN AREA
47356,IN,IN NONMETROPOLITAN AREA
47357,IN,IN NONMETROPOLITAN AREA
47358,IN,IN NONMETROPOLITAN AREA
47359,IN,IN NONMETROPOLITAN AREA
47360,IN,IN NONMETROPOLITAN AREA
47361,IN,IN NONMETROPOLITAN AREA
47362,IN,IN NONMETROPOLITAN AREA
47366,IN,IN NONMETROPOLITAN AREA
47367,IN,"Muncie, IN MSA"
47368,IN,IN NONMETROPOLITAN AREA
47369,IN,IN NONMETROPOLITAN AREA
47370,IN,IN NONMETROPOLITAN AREA
47371,IN,IN NONMETROPOLITAN AREA
47373,IN,IN NONMETROPOLITAN AREA
47374,IN,IN NONMETROPOLITAN AREA
47375,IN,IN NONMETROPOLITAN AREA
47380,IN,IN NONMETROPOLITAN AREA
47381,IN,IN NONMETROPOLITAN AREA
47382,IN,IN NONMETROPOLITAN AREA
47383,IN,"Muncie, IN MSA"
47384,IN,IN NONMETROPOLITAN AREA
47385,IN,IN NONMETROPOLITAN AREA
47386,IN,IN NONMETROPOLITAN AREA
47387,IN,IN NONMETROPOLITAN AREA
47388,IN,IN NONMETROPOLITAN AREA
47390,IN,IN NONMETROPOLITAN AREA
47392,IN,IN NONMETROPOLITAN AREA
47393,IN,IN NONMETROPOLITAN AREA
47394,IN,IN NONMETROPOLITAN AREA
47396,IN,"Muncie, IN MSA"
47401,IN,"Bloomington, IN MSA"
47402,IN,"Bloomington, IN MSA"
47403,IN,"Bloomington, IN MSA"
47404,IN,"Bloomington, IN MSA"
47405,IN,"Bloomington, IN MSA"
47406,IN,"Bloomington, IN MSA"
47407,IN,"Bloomington, IN MSA"
47408,IN,"Bloomington, IN MSA"
47420,IN,IN NONMETROPOLITAN AREA
47421,IN,IN NONMETROPOLITAN AREA
47424,IN,"Bloomington, IN MSA"
47426,IN,"Bloomington, IN MSA"
47427,IN,"Bloomington, IN MSA"
47429,IN,"Bloomington, IN MSA"
47430,IN,IN NONMETROPOLITAN AREA
47431,IN,"Bloomington, IN MSA"
47432,IN,IN NONMETROPOLITAN AREA
47433,IN,"Bloomington, IN MSA"
47434,IN,"Bloomington, IN MSA"
47435,IN,"Indianapolis-Carmel, IN MSA"
47436,IN,IN NONMETROPOLITAN AREA
47437,IN,IN NONMETROPOLITAN AREA
47438,IN,"Bloomington, IN MSA"
47439,IN,"Bloomington, IN MSA"
47441,IN,"Bloomington, IN MSA"
47443,IN,"Bloomington, IN MSA"
47445,IN,"Bloomington, IN MSA"
47446,IN,IN NONMETROPOLITAN AREA
47448,IN,"Indianapolis-Carmel, IN MSA"
47449,IN,"Bloomington, IN MSA"
47451,IN,IN NONMETROPOLITAN AREA
47452,IN,IN NONMETROPOLITAN AREA
47453,IN,"Bloomington, IN MSA"
47454,IN,IN NONMETROPOLITAN AREA
47455,IN,"Bloomington, IN MSA"
47456,IN,"Bloomington, IN MSA"
47457,IN,"Bloomington, IN MSA"
47458,IN,"Bloomington, IN MSA"
47459,IN,"Bloomington, IN MSA"
47460,IN,"Bloomington, IN MSA"
47462,IN,IN NONMETROPOLITAN AREA
47463,IN,"Bloomington, IN MSA"
47464,IN,"Bloomington, IN MSA"
47465,IN,"Bloomington, IN MSA"
47467,IN,IN NONMETROPOLITAN AREA
47468,IN,"Bloomington, IN MSA"
47469,IN,IN NONMETROPOLITAN AREA
47470,IN,IN NONMETROPOLITAN AREA
47471,IN,"Bloomington, IN MSA"
47490,IN,"Bloomington, IN MSA"
47501,IN,IN NONMETROPOLITAN AREA
47512,IN,IN NONMETROPOLITAN AREA
47513,IN,IN NONMETROPOLITAN AREA
47514,IN,IN NONMETROPOLITAN AREA
47515,IN,IN NONMETROPOLITAN AREA
47516,IN,IN NONMETROPOLITAN AREA
47519,IN,IN NONMETROPOLITAN AREA
47520,IN,IN NONMETROPOLITAN AREA
47521,IN,IN NONMETROPOLITAN AREA
47522,IN,IN NONMETROPOLITAN AREA
47523,IN,IN NONMETROPOLITAN AREA
47524,IN,IN NONMETROPOLITAN AREA
47525,IN,IN NONMETROPOLITAN AREA
47527,IN,IN NONMETROPOLITAN AREA
47528,IN,IN NONMETROPOLITAN AREA
47529,IN,IN NONMETROPOLITAN AREA
47531,IN,IN NONMETROPOLITAN AREA
47532,IN,IN NONMETROPOLITAN AREA
47535,IN,IN NONMETROPOLITAN AREA
47536,IN,IN NONMETROPOLITAN AREA
47537,IN,IN NONMETROPOLITAN AREA
47541,IN,IN NONMETROPOLITAN AREA
47542,IN,IN NONMETROPOLITAN AREA
47545,IN,IN NONMETROPOLITAN AREA
47546,IN,IN NONMETROPOLITAN AREA
47547,IN,IN NONMETROPOLITAN AREA
47549,IN,IN NONMETROPOLITAN AREA
47550,IN,IN NONMETROPOLITAN AREA
47551,IN,IN NONMETROPOLITAN AREA
47552,IN,IN NONMETROPOLITAN AREA
47553,IN,IN NONMETROPOLITAN AREA
47556,IN,IN NONMETROPOLITAN AREA
47557,IN,IN NONMETROPOLITAN AREA
47558,IN,IN NONMETROPOLITAN AREA
47561,IN,IN NONMETROPOLITAN AREA
47562,IN,IN NONMETROPOLITAN AREA
47564,IN,IN NONMETROPOLITAN AREA
47567,IN,IN NONMETROPOLITAN AREA
47568,IN,IN NONMETROPOLITAN AREA
47573,IN,IN NONMETROPOLITAN AREA
47574,IN,IN NONMETROPOLITAN AREA
47575,IN,IN NONMETROPOLITAN AREA
47576,IN,IN NONMETROPOLITAN AREA
47577,IN,IN NONMETROPOLITAN AREA
47578,IN,IN NONMETROPOLITAN AREA
47579,IN,IN NONMETROPOLITAN AREA
47580,IN,IN NONMETROPOLITAN AREA
47581,IN,IN NONMETROPOLITAN AREA
47584,IN,IN NONMETROPOLITAN AREA
47585,IN,IN NONMETROPOLITAN AREA
47586,IN,IN NONMETROPOLITAN AREA
47588,IN,IN NONMETROPOLITAN AREA
47590,IN,IN NONMETROPOLITAN AREA
47591,IN,IN NONMETROPOLITAN AREA
47596,IN,IN NONMETROPOLITAN AREA
47597,IN,IN NONMETROPOLITAN AREA
47598,IN,IN NONMETROPOLITAN AREA
47601,IN,"Evansville, IN-KY MSA"
47610,IN,"Evansville, IN-KY MSA"
47611,IN,IN NONMETROPOLITAN AREA
47612,IN,"Evansville, IN-KY MSA"
47613,IN,"Evansville, IN-KY MSA"
47614,IN,"Evansville, IN-KY MSA"
47615,IN,IN NONMETROPOLITAN AREA
47616,IN,"Evansville, IN-KY MSA"
47617,IN,IN NONMETROPOLITAN AREA
47618,IN,"Evansville, IN-KY MSA"
47619,IN,"Evansville, IN-KY MSA"
47620,IN,"Evansville, IN-KY MSA"
47629,IN,"Evansville, IN-KY MSA"
47630,IN,"Evansville, IN-KY MSA"
47631,IN,"Evansville, IN-KY MSA"
47633,IN,"Evansville, IN-KY MSA"
47634,IN,IN NONMETROPOLITAN AREA
47635,IN,IN NONMETROPOLITAN AREA
47637,IN,"Evansville, IN-KY MSA"
47638,IN,"Evansville, IN-KY MSA"
47639,IN,"Evansville, IN-KY MSA"
47640,IN,"Evansville, IN-KY MSA"
47647,IN,"Evansville, IN-KY MSA"
47648,IN,"Evansville, IN-KY MSA"
47649,IN,"Evansville, IN-KY MSA"
47654,IN,"Evansville, IN-KY MSA"
47660,IN,"Evansville, IN-KY MSA"
47665,IN,"Evansville, IN-KY MSA"
47666,IN,"Evansville, IN-KY MSA"
47670,IN,"Evansville, IN-KY MSA"
47683,IN,"Evansville, IN-KY MSA"
47701,IN,"Evansville, IN-KY MSA"
47702,IN,"Evansville, IN-KY MSA"
47703,IN,"Evansville, IN-KY MSA"
47704,IN,"Evansville, IN-KY MSA"
47705,IN,"Evansville, IN-KY MSA"
47706,IN,"Evansville, IN-KY MSA"
47708,IN,"Evansville, IN-KY MSA"
47710,IN,"Evansville, IN-KY MSA"
47711,IN,"Evansville, IN-KY MSA"
47712,IN,"Evansville, IN-KY MSA"
47713,IN,"Evansville, IN-KY MSA"
47714,IN,"Evansville, IN-KY MSA"
47715,IN,"Evansville, IN-KY MSA"
47716,IN,"Evansville, IN-KY MSA"
